Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e),Total CO? Excluding Land-Use Change and Forestry (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),LUCF (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Ukraine,1993,659.2454,613.2345,494.0046,117.6301977,46.6492041,0.961433863,558.8672697,12.24868243,79.61905658,8.500386999,-46.01092,0.92,257.41,130.69,35.11,68.07533313,67.58193656
Ukraine,1994,563.652,517.3676,413.8292,106.4004334,42.58142841,0.84094382,473.1668315,9.702255028,72.268484,8.524435129,-46.28444,0.57,218.24,98.23,31.96,63.76214794,60.97468353
Ukraine,1995,530.9734,484.4154,396.5686,95.17066905,38.51365272,0.720453777,450.4563933,7.060563626,64.91791141,8.54848326,-46.55797,0.47,202.12,98.42,33.02,62.52896276,54.3674305
Ukraine,1996,471.6412,424.7387,343.2488,91.70360952,36.0112035,0.677557643,397.9638111,5.877388482,59.22430213,8.575717,-46.90248,0.87,163.59,86.45,29.88,63.82255936,54.2212517
Ukraine,1997,448.6391,401.4303,326.2592,88.23654999,33.50875428,0.634661509,380.4812289,6.024245338,53.53069284,8.602950741,-47.20882,0.86,151.9,83.6,35.57,55.33615596,54.0750729
Ukraine,1998,423.3222,375.8472,306.9546,84.76949045,31.00630506,0.591765375,360.4886467,6.376286194,47.83708355,8.630184482,-47.47497,0.65,145.9,78.88,33.27,48.50975256,53.9288941
Ukraine,1999,413.7007,365.9067,303.3456,81.30243092,28.50385584,0.548869241,356.2860645,6.60375105,42.14347427,8.657418222,-47.794,0.87,143.68,80.41,27.85,50.56334915,53.78271531
Ukraine,2000,398.9482,350.7005,294.6054,77.83537139,26.00140662,0.505973107,347.3634823,6.450159906,36.44986498,8.684651963,-48.2477,0.78,138.93,79.71,26.68,48.40694575,53.63653651
Ukraine,2001,403.5833,380.6106,299.2409,77.66204666,26.04871136,0.631651944,351.9524899,6.924927197,35.89806291,8.797825911,-22.97274,0.74,134.41,88.37,28.21,47.19024605,53.77224389
Ukraine,2002,406.8498,384.4788,302.5077,77.48872193,26.09601609,0.757330781,354.7614976,7.821054489,35.34626084,8.910999858,-22.37106,0.89,134.2,88.57,29.43,48.65354635,53.90795126
Ukraine,2003,438.5598,415.5121,334.2181,77.3153972,26.14332083,0.883009617,385.7905053,8.940685781,34.79445877,9.024173805,-23.04771,1.1,152.73,97.71,28.91,52.39684665,54.04365864
Ukraine,2004,421.8295,398.467,317.4881,77.14207247,26.19062557,1.008688454,368.429513,10.02001307,34.2426567,9.137347753,-23.36249,1.11,127.24,103.63,30.89,52.49014695,54.17936602
Ukraine,2005,416.0023,392.3442,311.6612,76.96874774,26.2379303,1.134367291,362.0485206,11.02239636,33.69085463,9.2505217,-23.65807,1.11,136.43,89.57,30.32,51.41344725,54.31507339
Ukraine,2006,421.5068,398.5841,317.1244,76.3564897,26.85975979,1.166231073,366.6095068,12.51418438,33.05688992,9.336251482,-22.92277,0.99,135.78,93.56,29.96,53.17890175,54.13060503
Ukraine,2007,425.8285,403.3158,321.4046,75.74423167,27.48158928,1.198094855,370.1204929,13.86307639,32.42292521,9.421981264,-22.51268,1.06,136.14,100.14,31.88,48.01435626,53.94613667
Ukraine,2008,416.9096,393.8117,312.4443,75.13197363,28.10341877,1.229958637,361.0714791,14.54145641,31.7889605,9.507711046,-23.09787,0.78,134.82,89.1,38.84,44.54981076,53.76166832
Ukraine,2009,361.707,338.53,257.2002,74.51971559,28.72524826,1.261822419,308.4124652,12.55610843,31.1549958,9.593440827,-23.17699,0.72,118.99,62.57,32.12,41.15526526,53.57719996
Ukraine,2010,380.8901,356.9985,276.3419,73.90745755,29.34707775,1.293686202,327.4234514,13.25647244,30.52103109,9.679170609,-23.89163,0.82,128.05,69.7,32.88,43.40071977,53.3927316
Ukraine,2011,395.4137,371.5221,290.599,73.94767771,29.50206137,1.364956726,341.3941794,13.91593759,30.4844325,9.619193616,-23.89163,0.73,135.85,74.18,32.63,45.17266156,53.56151786
United Arab Emirates,1990,74.9962,73.8047,55.6683,15.66654366,2.81241647,0.848975965,70.16559371,2.472127965,0.864265019,1.494221409,-1.19146,28.78,13.62,26.79,11.17,2.962855196,15.62273851
United Arab Emirates,1991,81.8063,80.6148,61.8173,16.19990852,2.949684797,0.839388347,76.62372419,2.568796347,1.01617255,1.597596576,-1.19148,39.56,13.88,33.5,11.5,3.048796276,14.69492792
United Arab Emirates,1992,80.6935,79.502,60.0435,16.73327338,3.086953123,0.82980073,75.09038468,2.72408873,1.168080082,1.700971743,-1.19152,39.43,14.86,29.8,11.68,3.144737356,15.60564733
United Arab Emirates,1993,83.9206,82.7291,62.6096,17.26663825,3.22422145,0.820213112,77.97288517,2.813429112,1.319987613,1.804346909,-1.19156,40.24,17.1,29.85,12.47,3.240678436,15.31220674
United Arab Emirates,1994,90.7035,89.5119,68.7314,17.80000311,3.361489777,0.810625494,84.02171566,3.302145494,1.471895145,1.907722076,-1.19161,43.35,18.81,34.08,12.36,3.366619516,15.40509615
United Arab Emirates,1995,95.8779,94.6862,73.2447,18.33336797,3.498758103,0.801037877,88.48242615,3.750557877,1.623802676,2.011097243,-1.19165,43.24,20.14,36.24,12.97,3.472560596,15.65986556
United Arab Emirates,1996,104.5342,103.3425,81.2198,18.85686107,3.599963529,0.857533809,96.82781021,3.847357809,1.733326599,2.135677794,-1.19169,42.61,21.43,42.72,13.13,3.528687762,16.01912244
United Arab Emirates,1997,106.0588,104.8671,82.0632,19.38035417,3.701168954,0.914029741,98.42556426,3.530125741,1.842850522,2.260258346,-1.19173,43.29,23.22,40.13,13.07,3.624814927,18.38074933
United Arab Emirates,1998,110.5686,109.3768,85.8918,19.90384728,3.802374379,0.970525673,101.7497483,4.491629673,1.952374444,2.384838897,-1.19177,43.09,25.47,40.82,13.1,3.710942093,18.64880622
United Arab Emirates,1999,113.0606,111.8687,87.7026,20.42734038,3.903579804,1.027021605,103.9411124,4.548125605,2.061898367,2.509419449,-1.19181,41.31,28.05,39.81,13.43,3.807069259,18.84404311
United Arab Emirates,2000,117.0187,115.8268,90.9796,20.95083349,4.004785229,1.083517536,108.0886264,4.124637536,2.17142229,2.634,-1.19185,39.17,30.92,39.65,14.7,3.943196424,18.87543
United Arab Emirates,2001,117.1333,117.0818,90.2273,21.4684486,4.336387222,1.101181468,108.0623193,4.142301468,2.142732277,2.775924238,-0.05145,37.04,34.07,35.27,16.12,4.389490443,18.21282887
United Arab Emirates,2002,128.3267,128.2753,100.5538,21.98606372,4.667989215,1.1188454,118.6877922,4.6069734,2.114042264,2.917848476,-0.05139,34.8,37.73,39.78,18.58,4.355784461,18.24200774
United Arab Emirates,2003,135.4621,135.4108,106.8223,22.50367884,4.999591208,1.136509332,125.1940251,5.122941332,2.085352251,3.059772714,-0.05133,39.45,41.73,38.57,20.65,4.66207848,19.5819466
United Arab Emirates,2004,141.7862,141.735,112.2796,23.02129396,5.331193201,1.154173263,130.888978,5.638909263,2.056662239,3.201696952,-0.05128,44.52,49.88,35.26,20.85,4.978372498,19.92060547
United Arab Emirates,2005,145.3404,145.2892,114.9669,23.53890908,5.662795194,1.171837195,133.8039409,6.154877195,2.027972226,3.343621191,-0.05122,45.11,53.12,33.15,21.99,5.284666517,20.25927434
United Arab Emirates,2006,153.9745,153.7622,122.7874,24.07099293,5.906365162,1.209746141,140.7360961,7.687698141,2.061637936,3.489094087,-0.21229,49.42,56.69,34.67,23.09,5.519126861,20.76696921
United Arab Emirates,2007,170.3738,170.1613,138.3731,24.60307678,6.14993513,1.247655087,155.4233813,9.220519087,2.095303647,3.634566983,-0.21248,54.09,56.82,47.53,24.26,5.793587205,21.01979408
United Arab Emirates,2008,191.0924,190.8797,158.2781,25.13516063,6.393505099,1.285564033,172.9937365,12.18962803,2.128969358,3.78003988,-0.21267,56.66,64.96,55.18,25.15,6.158047549,21.54568895
United Arab Emirates,2009,195.4779,195.265,161.8501,25.66724449,6.637075067,1.323472979,178.5984617,10.79124898,2.162635068,3.925512776,-0.21285,48.01,59.19,64.5,26.41,6.572507893,21.92595382
United Arab Emirates,2010,202.5567,202.3437,168.1154,26.19932834,6.880645035,1.361381925,185.9485669,10.33085392,2.196300779,4.070985672,-0.21304,50.83,60.83,67,29,6.866968237,22.25159868
United Arab Emirates,2011,211.2075,210.9945,176.1489,26.46841762,7.113124779,1.477109608,194.823934,9.948277608,2.232750286,4.202578121,-0.21304,53.33,61.68,72.62,30.92,7.21991441,22.38401958
United Kingdom,1990,739.5397,742.895,556.5743,110.3804619,66.92462964,5.660250635,586.8662867,37.8462722,57.08623661,57.74088268,3.35537,26.7,242.99,83.53,114.34,117.1857995,28.82048721
United Kingdom,1991,747.277,750.6548,570.6296,106.3838445,64.63770655,5.625853504,600.6762129,34.65150127,56.69176491,55.24756351,3.37775,25.37,242.84,84.43,113.69,127.9696227,31.74659014
United Kingdom,1992,725.0645,728.487,554.735,102.3872271,62.35078345,5.591456372,583.999279,32.01365835,56.2972932,52.75424435,3.4225,26.95,242.3,77.53,115.16,122.723446,26.28583306
United Kingdom,1993,707.0169,710.4842,543.0054,98.39060968,60.06386035,5.55705924,570.8215152,30.03167142,55.90282149,50.26092518,3.46725,28,221.67,78.61,116.36,124.7772692,29.40424598
United Kingdom,1994,695.5921,699.1041,537.8985,94.39399227,57.77693726,5.522662109,563.6472013,28.66890049,55.50834978,47.76760601,3.512,27.99,216,79.57,116.73,121.8110925,29.5361089
United Kingdom,1995,678.0491,681.6059,526.6735,90.39737486,55.49001416,5.488264977,551.2415175,26.41944157,55.11387807,45.27428685,3.55675,29.54,213.62,76.01,115.7,119.2349157,26.67660182
United Kingdom,1996,690.848,694.4528,546.0151,85.71467035,53.21747666,5.90082214,568.735993,25.15825624,54.51216776,42.44160611,3.60481,31.27,220.64,74.14,120.16,128.3476321,25.4483609
United Kingdom,1997,662.5255,666.169,524.2352,81.03196585,50.94493916,6.313379304,545.1016986,23.90439891,53.91045744,39.60892538,3.64356,33.2,208.53,73.32,121.21,118.8103486,23.23134999
United Kingdom,1998,660.5921,664.2792,528.8445,76.34926134,48.67240166,6.725936467,548.1726641,22.32444558,53.30874712,36.77624465,3.68708,35.96,213.46,72.24,120.41,120.343065,21.71959907
United Kingdom,1999,651.3395,655.0739,526.1346,71.66655683,46.39986415,7.13849363,543.6879196,21.00097225,52.70703681,33.94356391,3.73444,35.65,212.69,70.54,123.93,116.1157815,20.41213816
United Kingdom,2000,652.4839,656.2605,533.8217,66.98385232,44.12732665,7.551050793,549.7331052,19.53460292,52.10532649,31.11088318,3.77659,37.37,223.03,70.28,122.16,115.9984979,18.26460725
United Kingdom,2001,660.7557,657.4127,546.4535,63.35648252,43.06305688,7.882676096,561.6315618,18.92507438,51.37065546,28.82844181,-3.34304,37.25,231.69,72.48,121.08,119.011287,17.37027482
United Kingdom,2002,640.803,637.4236,530.8608,59.72911271,41.99878711,8.214301399,545.2551685,18.35584985,50.63598442,26.54600044,-3.37941,36.03,227.21,68.15,122.33,111.4940761,16.0710924
United Kingdom,2003,648.4515,645.2078,542.8694,56.1017429,40.93451734,8.545926702,556.0567052,18.22996931,49.90131339,24.26355907,-3.2437,36.27,238.02,68,123.81,111.4568652,14.76983997
United Kingdom,2004,645.0221,641.57,543.8,52.4743731,39.87024757,8.877552005,555.7373218,18.13706477,49.16664236,21.9811177,-3.45216,39.65,236.26,65.14,125.21,115.1896543,13.93766755
United Kingdom,2005,638.4167,634.9422,541.5545,48.84700329,38.8059778,9.209177308,552.4223985,17.85363223,48.43197132,19.69867633,-3.47443,41.99,239.92,61.74,126.27,111.4924434,12.99995512
United Kingdom,2006,639.7121,637.0778,543.2663,48.30628029,38.88211077,9.257353937,553.3490795,17.87735949,48.51144673,19.97419929,-2.63427,43.32,245.28,61.48,127.88,106.4745909,12.23448854
United Kingdom,2007,626.0903,623.5313,530.0609,47.7655573,38.95824374,9.305530565,539.2579305,17.98169474,48.59092214,20.24972226,-2.55899,43.3,239.09,59.71,128.53,101.8767385,10.05119196
United Kingdom,2008,614.6564,611.974,519.0435,47.2248343,39.03437672,9.353707194,528.4786014,16.972174,48.67039755,20.52524522,-2.68245,42.94,233.03,58.51,123.93,103.5688861,9.439715379
United Kingdom,2009,565.0533,562.3474,469.8568,46.6841113,39.11050969,9.401883822,479.8450924,15.64754925,48.74987296,20.80076818,-2.70584,40.67,206.43,50.07,118.56,95.94103361,8.844058798
United Kingdom,2010,582.1132,579.3852,487.3331,46.1433883,39.18664266,9.450060451,496.6654834,15.53204451,48.82934838,21.07629115,-2.72792,38.4,211.19,51.15,117.75,108.2831812,8.292302216
United Kingdom,2011,543.5536,540.8256,447.9571,45.86550636,39.71296209,10.01804055,457.1694215,16.06647987,49.42737298,20.88028984,-2.72792,40.19,196.7,49.13,116.77,86.57397445,7.995447025
United States of America,1990,5990.9115,5695.6946,4912.6814,670.5540874,315.9107677,91.76520396,5255.696302,167.0640594,392.9329045,175.2282035,-295.21684,129.47,2138.8,702.85,1419.98,676.3816696,317.6846321
United States of America,1991,5963.6224,5667.9386,4878.6746,669.7210939,320.454108,94.77259621,5223.039858,169.4662585,396.9779229,174.138403,-295.68384,135.68,2156.67,671.3,1392.52,685.8095112,316.7403466
United States of America,1992,6026.6229,5730.1591,4934.9574,668.8881004,324.9974483,97.77998846,5278.015544,174.5358496,401.0229414,173.0486024,-296.46385,142.5,2251.15,607.72,1423.24,681.3573528,314.5481911
United States of America,1993,6155.7884,5858.5445,5057.4051,668.055107,329.5407886,100.7873807,5398.2612,180.5104486,405.0679598,171.9588018,-297.24387,131.1,2310.74,623.68,1446.71,701.3751943,315.7560056
United States of America,1994,6245.3153,5947.2914,5140.2143,667.2221135,334.0841289,103.794773,5478.848246,186.4850477,409.1129783,170.8690013,-298.02388,128.83,2335.26,636.17,1499.2,694.4730359,313.7452101
United States of America,1995,6305.5183,6006.7144,5193.6996,666.38912,338.6274692,106.8021652,5532.744912,189.8362228,413.1579967,169.7792007,-298.80389,136.47,2396.2,591.58,1529.5,700.6808775,314.7840347
United States of America,1996,6470.7757,6168.0691,5359.2681,661.5185924,337.225557,112.7634039,5697.330242,194.6382058,414.1939319,164.6132978,-302.70662,133.24,2476.52,600.34,1568.22,737.6571025,314.5931393
United States of America,1997,6649.6512,6344.7431,5538.4548,656.6480649,335.8236448,118.7246425,5875.071051,199.9128448,415.229867,159.447395,-304.90808,125.43,2610.63,635.48,1593.1,721.6833275,314.1777239
United States of America,1998,6638.7506,6333.7605,5527.8655,651.7775373,334.4217327,124.6858812,5864.100371,204.1029399,416.2658022,154.2814921,-304.99011,125.19,2642.13,618.07,1631.25,666.5495525,306.1008185
United States of America,1999,6666.2907,6362.6282,5555.7168,646.9070097,333.0198205,130.6471198,5891.085721,208.7876749,417.3017373,149.1155892,-303.66249,139.06,2617.52,606.63,1677.1,682.8657775,306.9699432
United States of America,2000,6858.1174,6550.1055,5747.8546,642.0364822,331.6179083,136.6083585,6082.62142,213.2086019,418.3376724,143.9496863,-308.01189,146.01,2685.33,665.49,1708.06,717.3820025,306.3594178
United States of America,2001,6832.4547,6447.9606,5728.176,637.3990053,328.4363201,138.4433493,6054.165169,214.6430784,419.5038404,144.1425814,-384.49404,113.11,2686.09,656.81,1709.8,699.6603346,301.8048339
United States of America,2002,6754.4981,6375.823,5656.2035,632.7615284,325.2547319,140.2783401,5973.477357,216.0152669,420.6700083,144.3354765,-378.67509,137.41,2610.92,645.42,1724.55,695.5986667,296.9886901
United States of America,2003,6825.2274,6442.6845,5732.9168,628.1240515,322.0731438,142.1133309,6040.354165,218.5086394,421.8361763,144.5283715,-382.54289,121.83,2644.03,645.34,1749.36,709.5769987,292.0471662
United States of America,2004,6904.5943,6547.5076,5818.2678,623.4865746,318.8915556,143.9483217,6115.062563,221.8080919,423.0023442,144.7212666,-357.08665,139.79,2678.81,676.51,1771.03,701.6953308,287.0172323
United States of America,2005,6908.9758,6538.4719,5828.6335,618.8490977,315.7099674,145.7833124,6116.167931,223.7152244,424.1685122,144.9141616,-370.50393,149.97,2732.8,630.69,1789.87,679.3936629,283.4142685
United States of America,2006,6845.4686,6432.3904,5741.8623,631.6286427,322.4245326,149.553197,6036.308576,228.212333,432.4235377,148.5441899,-413.07823,156.7,2670.04,660.16,1788.16,626.2624258,291.6861498
United States of America,2007,6945.8869,6541.6112,5819.0165,644.4081876,329.1390977,153.3230816,6121.14636,231.8777137,440.6785632,152.1742182,-404.27568,166.37,2732.35,648.44,1788.52,651.6611887,300.1751712
United States of America,2008,6789.9536,6373.8894,5639.8193,657.1877326,335.8536629,157.0929662,5952.853034,232.3627423,448.9335888,155.8042465,-416.06419,152.52,2671.78,625.05,1691.44,655.3499516,309.2330825
United States of America,2009,6399.8334,5996.7439,5226.4351,669.9672776,342.5682281,160.8628508,5557.110878,226.1096749,457.1886143,159.4342748,-403.08955,139.7,2447.45,540.62,1606.55,645.6787146,316.8121639
United States of America,2010,6668.7868,6253.7159,5472.1245,682.7468226,349.2827932,164.6327354,5807.917053,232.3618396,465.4436398,163.064303,-415.07089,147.29,2571.83,609.5,1659.07,642.9574775,324.5595753
United States of America,2011,6550.0981,6135.0273,5333.0553,686.0687472,355.8530407,175.1210318,5670.781257,243.9304013,472.2827285,163.0937574,-415.07089,148.18,2478.03,597.86,1638.11,627.2295678,329.5516895
